client_name,truck_size,truck_origin_warehouse,delivery_timestamp,total_weight,brand_1_coffee_proportion,driver_id,is_fresh_client,postcode,business_category,floor,partnership_level,box_count,brand_2_coffee_proportion,brand_3_coffee_proportion,final_time
"Riera, Alfonso and Barrios",Truck,Zona Franca,2022-01-08 16:20:58,20.38,0.69,D9,False,08038,Cafe/Restaurant,Ground Floor,Regular,4,0.09037490026074715,0.2196250997392529,353.8663299789707
Méndez Ltd,Combi,Zona Franca,2022-03-25 17:04:14,68.1,0.65,D9,False,08003,Cafe/Restaurant,Other,Regular,14,0.06950418737840966,0.2804958126215903,793.02825106623
Méndez Ltd,Combi,Zona Franca,2022-02-10 11:28:42,92.97,0.55,D9,False,08003,Cafe/Restaurant,Other,Regular,12,0.24111062042240486,0.2088893795775951,372.8095564450315
Méndez Ltd,Van,Zona Franca,2022-04-10 15:25:22,116.8,0.64,D9,False,08003,Cafe/Restaurant,Other,Regular,9,0.03210415858346809,0.3278958414165319,512.4344757176957
Méndez Ltd,Van,Zona Franca,2022-04-25 16:01:12,13.84,0.93,D9,False,08003,Cafe/Restaurant,Other,Regular,2,0.014586652611358745,0.055413347388641204,230.02860078637116
Méndez Ltd,Truck,Baró de Viver,2022-03-27 15:19:21,53.77,0.53,D9,False,08003,Cafe/Restaurant,Other,Regular,5,0.202128929590281,0.26787107040971897,444.4607472520743
Tormo-Guitart,Van,Baró de Viver,2022-01-10 13:36:14,92.6,0.68,D9,False,08040,Hotels,Ground Floor,Regular,8,0.011082935095659925,0.30891706490434,362.15952700593414
"Fuertes, Rojas and Barba",Van,Baró de Viver,2022-03-13 10:13:07,29.01,0.57,D9,False,08015,Cafe/Restaurant,Street level,Regular,2,0.09480888154932056,0.3351911184506795,247.05693897423708
"Cueto, Salinas and Velasco",Van,Baró de Viver,2022-04-05 14:28:10,32.73,0.87,D9,False,08008,Cafe/Restaurant,Street level,Key Account,3,0.11618592415095934,0.013814075849040666,197.31158820123636
"Cueto, Salinas and Velasco",Van,Zona Franca,2022-02-04 19:05:53,70.44,0.55,D9,False,08008,Cafe/Restaurant,Street level,Key Account,5,0.20555543755555913,0.24444456244444082,282.4642489245675
"Cueto, Salinas and Velasco",Van,Zona Franca,2022-02-13 17:35:12,27.89,0.8,D9,False,08008,Cafe/Restaurant,Street level,Key Account,4,0.16061702510351483,0.03938297489648512,303.32161414080883
"Cueto, Salinas and Velasco",Combi,Baró de Viver,2022-05-14 09:13:37,95.22,0.57,D9,False,08008,Cafe/Restaurant,Street level,Key Account,16,0.06395348717487828,0.3660465128251218,929.4150252030291
"Cueto, Salinas and Velasco",Van,Zona Franca,2022-01-12 17:18:46,119.06,0.93,D9,False,08008,Cafe/Restaurant,Street level,Key Account,9,0.05609168510214258,0.01390831489785737,484.4488407295782
Llobet-Carranza,Combi,Zona Franca,2022-03-15 08:43:53,47.18,0.52,D9,False,08006,Cafe/Restaurant,Ground Floor,Diamond,8,0.25551955943189886,0.22448044056810113,494.8649928129276
Llobet-Carranza,Van,Baró de Viver,2022-04-16 15:18:04,36.77,0.58,D9,False,08006,Cafe/Restaurant,Ground Floor,Diamond,3,0.12980030941057796,0.2901996905894221,215.45863386131106
Llobet-Carranza,Van,Zona Franca,2022-05-06 19:59:19,92.8,0.88,D9,False,08006,Cafe/Restaurant,Ground Floor,Diamond,7,0.054356206054585895,0.0656437939454141,409.66912007348117
"Gilabert, Segura and Manjón",Combi,Zona Franca,2022-03-09 08:50:50,63.07,0.48,D9,False,08030,Cafe/Restaurant,Other,Regular,5,0.4940689893627151,0.025931010637284924,486.4284074007551
"Gilabert, Segura and Manjón",Truck,Baró de Viver,2022-01-27 20:38:20,75.28,0.82,D9,False,08030,Cafe/Restaurant,Other,Regular,10,0.07819893160276777,0.10180106839723228,660.6676990504582
"Aramburu, Tenorio and Herrero",Truck,Baró de Viver,2022-03-23 13:00:52,69.56,0.66,D9,True,08024,Cafe/Restaurant,Street level,Regular,9,0.21215200932945968,0.12784799067054028,525.9086044179306
"Aramburu, Tenorio and Herrero",Truck,Zona Franca,2022-03-15 19:31:46,73.76,0.62,D9,False,08024,Cafe/Restaurant,Street level,Regular,14,0.024607429327479103,0.3553925706725209,747.7806994237052
"Gimenez, Asensio and Bellido",Combi,Baró de Viver,2022-05-10 20:52:53,52.96,0.6,D9,False,08004,Cafe/Restaurant,Ground Floor,Key Account,5,0.08726233524644465,0.31273766475355536,201.06654042229772
Salvà Group,Combi,Baró de Viver,2022-03-01 10:00:00,48.36,0.9,D9,False,08028,Cafe/Restaurant,Street level,Diamond,8,0.018415035229451943,0.08158496477054804,446.3565591091311
Salvà Group,Combi,Zona Franca,2022-03-02 09:54:54,78.35,0.72,D9,False,08028,Cafe/Restaurant,Street level,Diamond,6,0.14038037267235992,0.1396196273276401,410.1720064475987
Salvà Group,Van,Baró de Viver,2022-02-27 19:15:50,109.78,0.56,D9,False,08028,Cafe/Restaurant,Street level,Diamond,8,0.18562376597129335,0.25437623402870657,418.4805473627257
Salvà Group,Truck,Zona Franca,2022-02-14 12:55:27,38.77,0.5,D9,False,08028,Cafe/Restaurant,Street level,Diamond,4,0.4018087393781965,0.0981912606218035,233.08304424020392
Salvà Group,Truck,Baró de Viver,2022-05-14 15:05:49,103.13,0.69,D9,False,08028,Cafe/Restaurant,Street level,Diamond,11,0.012188391188468223,0.29781160881153185,448.61539189379124
Hurtado-Leon,Van,Zona Franca,2022-04-20 13:03:21,63.76,0.89,D9,True,08980,Coffee Retailers,Ground Floor,Regular,10,0.04630226312109938,0.06369773687890061,735.471189073712
Hurtado-Leon,Combi,Baró de Viver,2022-04-26 20:09:14,64.56,0.66,D9,False,08980,Coffee Retailers,Ground Floor,Regular,5,0.13110899361881137,0.2088910063811886,274.4454834998459
Hurtado-Leon,Van,Zona Franca,2022-03-21 20:19:25,41.53,0.41,D9,False,08980,Coffee Retailers,Ground Floor,Regular,4,0.5382909133119986,0.05170908668800145,221.95524646948587
Calderon Group,Truck,Baró de Viver,2022-03-12 16:33:49,111.69,1.0,D9,False,08027,Cafe/Restaurant,Other,Regular,11,0.0,0.0,781.2394483719723
Calderon Group,Van,Baró de Viver,2022-02-05 19:27:35,114.15,0.68,D9,False,08027,Cafe/Restaurant,Other,Regular,14,0.09119543511235682,0.2288045648876431,941.3124543510352
Calderon Group,Truck,Baró de Viver,2022-04-13 09:15:36,91.61,0.73,D9,False,08027,Cafe/Restaurant,Other,Regular,8,0.10628741407581933,0.1637125859241807,844.841143911582
Mesa LLC,Van,Zona Franca,2022-03-17 13:02:04,40.98,0.64,D9,False,08020,Cafe/Restaurant,Other,Regular,4,0.047171570248363284,0.3128284297516367,343.32309046869716
Mesa LLC,Combi,Baró de Viver,2022-05-12 13:44:26,110.36,0.48,D9,False,08020,Cafe/Restaurant,Other,Regular,10,0.03942393866706435,0.4805760613329357,541.7570643567835
Robledo-Fabra,Combi,Zona Franca,2022-04-22 08:27:15,76.78,0.43,D9,False,08037,Cafe/Restaurant,Street level,Regular,12,0.15976543008892818,0.4102345699110719,539.3981725420729
Calvet LLC,Van,Zona Franca,2022-04-30 17:03:03,88.62,0.9,D9,False,08001,Cafe/Restaurant,Street level,Key Account,6,0.003563196192247452,0.09643680380775252,376.22549569068246
Calvet LLC,Truck,Baró de Viver,2022-01-03 20:31:00,115.91,0.88,D9,False,08001,Cafe/Restaurant,Street level,Key Account,10,0.029606727531451008,0.09039327246854899,360.73970378445017
Calvet LLC,Van,Baró de Viver,2022-03-06 19:57:24,115.6,0.81,D9,False,08001,Cafe/Restaurant,Street level,Key Account,16,0.14029480855761428,0.049705191442385666,948.0456295578291
Calvet LLC,Combi,Zona Franca,2022-05-09 08:10:15,111.11,0.46,D9,False,08001,Cafe/Restaurant,Street level,Key Account,10,0.08816273836742841,0.45183726163257165,416.70888020671885
Calvet LLC,Van,Zona Franca,2022-03-31 17:04:55,86.8,0.72,D9,True,08001,Cafe/Restaurant,Street level,Key Account,7,0.1982012196417088,0.08179878035829122,502.20036097151706
Calvet LLC,Van,Zona Franca,2022-01-12 15:16:53,64.52,0.62,D9,False,08001,Cafe/Restaurant,Street level,Key Account,6,0.21414179953097648,0.16585820046902353,276.73567522425145
Calvet LLC,Van,Zona Franca,2022-05-09 20:24:26,57.71,0.7,D9,False,08001,Cafe/Restaurant,Street level,Key Account,7,0.019362820416599237,0.2806371795834008,221.62612100685604
Calvet LLC,Van,Zona Franca,2022-04-26 20:33:09,6.08,0.48,D9,False,08001,Cafe/Restaurant,Street level,Key Account,2,0.46326959004956225,0.056730409950437766,156.34620645081043
Calvet LLC,Van,Baró de Viver,2022-04-25 15:40:40,104.18,0.99,D9,True,08001,Cafe/Restaurant,Street level,Key Account,17,0.006894717368447801,0.003105282631552208,646.9228541737612
Calvet LLC,Van,Baró de Viver,2022-03-31 11:17:58,44.37,0.95,D9,False,08001,Cafe/Restaurant,Street level,Key Account,5,0.026219102516542494,0.02378089748345755,216.3648801209249
Calvet LLC,Van,Zona Franca,2022-05-06 18:12:30,20.8,0.56,D9,False,08001,Cafe/Restaurant,Street level,Key Account,2,0.37185226708420627,0.06814773291579368,244.6432628956529
Álvaro-Salamanca,Combi,Zona Franca,2022-03-29 12:47:29,23.84,0.69,D9,False,08030,Cafe/Restaurant,Street level,Regular,3,0.21011326404621414,0.09988673595378592,183.81709813773955
Álvaro-Salamanca,Combi,Baró de Viver,2022-03-20 12:28:14,31.5,0.91,D9,False,08030,Cafe/Restaurant,Street level,Regular,5,0.06970008887151152,0.020299911128488446,172.00042938257997
Álvaro-Salamanca,Van,Zona Franca,2022-05-05 18:54:49,23.52,0.71,D9,False,08030,Cafe/Restaurant,Street level,Regular,2,0.23945268570741052,0.05054731429258952,225.02923837704478
"Reyes, Toro and Palacios",Van,Baró de Viver,2022-02-19 15:14:02,95.6,0.43,D9,False,08075,Cafe/Restaurant,Street level,Regular,9,0.20256052537036912,0.36743947462963095,335.78744704097744
"Reyes, Toro and Palacios",Van,Zona Franca,2022-04-21 10:22:54,34.11,0.53,D9,False,08075,Cafe/Restaurant,Street level,Regular,4,0.20250750052629993,0.2674924994737,392.74885419959514
Carbó-Pineda,Van,Zona Franca,2022-03-08 18:10:08,74.85,0.47,D9,False,08039,Cafe/Restaurant,Street level,Regular,6,0.24120561121166417,0.28879438878833585,416.63015029469875
Carbó-Pineda,Combi,Zona Franca,2022-02-20 15:39:35,58.15,0.95,D9,False,08039,Cafe/Restaurant,Street level,Regular,5,0.004363538484492706,0.04563646151550734,254.55054313745154
Jove LLC,Van,Zona Franca,2022-03-19 09:49:23,46.29,0.76,D9,True,08029,Coffee Retailers,Ground Floor,Regular,6,0.1303783017184714,0.1096216982815286,643.3932302591847
Bejarano-Benito,Van,Zona Franca,2022-03-20 20:13:40,104.13,0.4,D9,False,08003,Hotels,Ground Floor,Regular,10,0.14814699276865045,0.4518530072313495,431.708598611564
"Valle, Roca and Vera",Truck,Baró de Viver,2022-02-19 11:26:12,95.31,0.9,D9,False,08019,Coffee Retailers,Street level,Regular,8,0.022520307386068732,0.07747969261393124,296.9579232769809
"Valle, Roca and Vera",Van,Zona Franca,2022-04-04 16:23:35,76.37,0.77,D9,False,08019,Coffee Retailers,Street level,Regular,9,0.21895516054415642,0.011044839455843558,436.234848260981
"Valle, Roca and Vera",Van,Zona Franca,2022-01-28 12:25:46,17.76,0.77,D9,False,08019,Coffee Retailers,Street level,Regular,2,0.21258581934397003,0.017414180656029954,178.9419778269916
Río Group,Van,Zona Franca,2022-05-20 08:39:35,106.34,0.67,D9,False,08012,Cafe/Restaurant,Other,Regular,18,0.12826019757609952,0.20173980242390044,1181.3156587347153
Río Group,Van,Zona Franca,2022-04-20 20:00:57,49.39,0.72,D9,False,08012,Cafe/Restaurant,Other,Regular,6,0.1726424304428378,0.10735756955716222,214.51668039983042
Río Group,Van,Baró de Viver,2022-02-22 15:02:44,26.73,0.87,D9,False,08012,Cafe/Restaurant,Other,Regular,3,0.0019229860458448245,0.1280770139541552,282.71343069844755
Río Group,Truck,Baró de Viver,2022-02-25 12:19:54,16.52,0.4,D9,False,08012,Cafe/Restaurant,Other,Regular,3,0.42415115166781736,0.17584884833218262,379.6799630383865
Río Group,Combi,Zona Franca,2022-02-17 13:07:23,50.84,0.84,D9,False,08012,Cafe/Restaurant,Other,Regular,10,0.15796460833464274,0.0020353916653572945,476.0738207529978
Jara Ltd,Combi,Baró de Viver,2022-02-10 14:31:30,83.93,0.87,D9,False,08005,Cafe/Restaurant,Street level,Regular,12,0.05725408363243494,0.07274591636756506,477.4061799786932
Jara Ltd,Truck,Baró de Viver,2022-04-04 11:54:16,72.35,0.43,D9,False,08005,Cafe/Restaurant,Street level,Regular,5,0.2744392110943365,0.29556078890566356,286.16433275114167
Jara Ltd,Van,Zona Franca,2022-01-12 16:52:18,43.71,0.82,D9,True,08005,Cafe/Restaurant,Street level,Regular,8,0.0572591629396985,0.12274083706030155,532.6331876328936
"Vicente, Flor and Serrano",Van,Zona Franca,2022-01-29 16:49:17,110.47,0.42,D9,False,08032,Cafe/Restaurant,Ground Floor,Regular,16,0.4351972209036911,0.14480277909630895,680.2521607580069
Pina-Domingo,Combi,Zona Franca,2022-03-30 19:14:24,41.8,0.92,D9,False,08040,Cafe/Restaurant,Street level,Regular,7,0.016482917313579808,0.06351708268642015,318.73301030177953
Cantón-Ibáñez,Combi,Baró de Viver,2022-01-16 11:41:19,116.64,0.59,D9,True,08025,Cafe/Restaurant,Street level,Regular,12,0.011800971781706478,0.39819902821829356,628.2081362429299
Cantón-Ibáñez,Combi,Zona Franca,2022-01-26 10:55:53,90.07,0.89,D9,False,08025,Cafe/Restaurant,Street level,Regular,7,0.04270195183342056,0.06729804816657943,419.00460371175393
Arrieta Inc,Truck,Baró de Viver,2022-03-17 14:27:53,10.33,0.51,D9,False,08032,Cafe/Restaurant,Street level,Regular,1,0.11761368510453549,0.3723863148954645,146.36782046958226
Arrieta Inc,Van,Zona Franca,2022-01-26 08:13:41,46.64,0.64,D9,False,08032,Cafe/Restaurant,Street level,Regular,5,0.11828461324594854,0.24171538675405146,392.14724700935756
Arrieta Inc,Combi,Baró de Viver,2022-05-16 14:25:26,41.03,0.97,D9,False,08032,Cafe/Restaurant,Street level,Regular,6,0.02747851217075765,0.0025214878292423755,241.73045180722318
"Quintero, Ribas and Duran",Combi,Zona Franca,2022-03-04 08:37:46,106.12,0.69,D9,False,08227,Cafe/Restaurant,Street level,Regular,13,0.2286518523447653,0.08134814765523476,604.0867050727466
Alemany-Morell,Van,Baró de Viver,2022-02-11 20:37:35,95.42,0.45,D9,False,08033,Cafe/Restaurant,Street level,Regular,13,0.009405119298814296,0.5405948807011858,459.98595753680394
Alemany-Morell,Van,Baró de Viver,2022-01-08 10:48:53,103.97,0.58,D9,False,08033,Cafe/Restaurant,Street level,Regular,18,0.3033774117276511,0.11662258827234895,959.023973548928
Alemany-Morell,Van,Baró de Viver,2022-02-28 11:30:19,48.86,0.67,D9,False,08033,Cafe/Restaurant,Street level,Regular,4,0.32139406188004543,0.008605938119954526,229.16265567412722
Alemany-Morell,Van,Zona Franca,2022-01-20 12:24:38,82.31,0.61,D9,False,08033,Cafe/Restaurant,Street level,Regular,11,0.20962804832024587,0.18037195167975414,373.64544162457497
Alemany-Morell,Truck,Zona Franca,2022-05-08 18:58:38,68.96,0.54,D9,False,08033,Cafe/Restaurant,Street level,Regular,7,0.43701107633771796,0.022988923662282,319.0626235553873
"Galiano, Gálvez and Múgica",Combi,Zona Franca,2022-02-15 18:50:02,11.4,0.6,D9,False,08011,Cafe/Restaurant,Ground Floor,Regular,2,0.101280608897908,0.298719391102092,211.7614469692928
Martí-Cuadrado,Combi,Baró de Viver,2022-03-15 08:34:25,114.39,0.69,D9,False,08750,Cafe/Restaurant,Other,Regular,19,0.22359495132755267,0.08640504867244739,1131.0783662674712
Martí-Cuadrado,Combi,Zona Franca,2022-03-12 09:24:40,86.82,0.53,D9,False,08750,Cafe/Restaurant,Other,Regular,7,0.36700623065044674,0.10299376934955323,523.016262006479
Martí-Cuadrado,Van,Baró de Viver,2022-04-10 17:22:26,102.13,0.93,D9,False,08750,Cafe/Restaurant,Other,Regular,9,0.006808322971287518,0.06319167702871244,682.4816339986481
Martí-Cuadrado,Combi,Zona Franca,2022-01-13 16:02:47,88.65,0.88,D9,False,08750,Cafe/Restaurant,Other,Regular,12,0.051655170214375316,0.06834482978562467,580.4968163100616
Martí-Cuadrado,Van,Baró de Viver,2022-01-11 11:41:27,114.27,0.54,D9,False,08750,Cafe/Restaurant,Other,Regular,10,0.11954875501626343,0.3404512449837365,587.0155977422589
"Alcalde, Martin and Cerezo",Van,Baró de Viver,2022-05-20 16:42:59,39.77,0.74,D9,False,08013,Cafe/Restaurant,Street level,Regular,4,0.1407826556362591,0.1192173443637409,213.61157762102266
"Alcalde, Martin and Cerezo",Combi,Baró de Viver,2022-04-10 19:20:43,33.42,0.57,D9,False,08013,Cafe/Restaurant,Street level,Regular,4,0.22129658793544538,0.20870341206455467,261.77311278999656
Melero-Armengol,Van,Zona Franca,2022-01-18 08:39:16,58.5,0.92,D9,False,08032,Cafe/Restaurant,Street level,Regular,5,0.039059072675621066,0.040940927324378894,315.4835946974102
Melero-Armengol,Truck,Zona Franca,2022-02-05 17:28:49,115.55,0.73,D9,False,08032,Cafe/Restaurant,Street level,Regular,9,0.1386546837291928,0.13134531627080723,416.30399807926005
"Lerma, Pagès and Guerra",Combi,Baró de Viver,2022-03-17 10:25:57,61.72,0.62,D9,False,08023,Cafe/Restaurant,Street level,Regular,5,0.04731140591519754,0.33268859408480245,334.89254884830615
"Lerma, Pagès and Guerra",Truck,Baró de Viver,2022-03-18 17:19:49,59.08,0.94,D9,False,08023,Cafe/Restaurant,Street level,Regular,7,0.014380708097048243,0.04561929190295181,360.98233570626667
"Lerma, Pagès and Guerra",Combi,Zona Franca,2022-01-05 13:19:22,49.05,0.51,D9,False,08023,Cafe/Restaurant,Street level,Regular,7,0.34459478028861523,0.14540521971138476,322.1594031478666
"Velasco, Jara and Pedro",Combi,Zona Franca,2022-01-08 11:50:19,57.78,0.66,D9,False,08023,Cafe/Restaurant,Street level,Regular,7,0.33020515411960544,0.009794845880394532,306.2042944245946
"Velasco, Jara and Pedro",Combi,Baró de Viver,2022-02-03 17:16:05,15.76,0.43,D9,False,08023,Cafe/Restaurant,Street level,Regular,2,0.12106387721635656,0.4489361227836435,208.0990616181323
"Velasco, Jara and Pedro",Van,Baró de Viver,2022-02-24 10:00:21,86.15,0.45,D9,True,08023,Cafe/Restaurant,Street level,Regular,7,0.4123353960341764,0.13766460396582364,690.2092852382164
"Prada, Oliveras and Plana",Van,Zona Franca,2022-05-01 08:26:39,38.97,0.61,D9,False,08030,Coffee Retailers,Ground Floor,Regular,4,0.07366060202495718,0.31633939797504285,457.5704448948415
"Prada, Oliveras and Plana",Van,Zona Franca,2022-04-30 16:40:58,64.21,0.83,D9,False,08030,Coffee Retailers,Ground Floor,Regular,7,0.011301963936646644,0.1586980360633534,384.596549961137
"Prada, Oliveras and Plana",Truck,Zona Franca,2022-02-03 17:12:05,48.63,0.67,D9,False,08030,Coffee Retailers,Ground Floor,Regular,4,0.22740961913718233,0.10259038086281763,339.59811726820317
"Prada, Oliveras and Plana",Van,Baró de Viver,2022-02-12 15:56:04,99.66,0.74,D9,True,08030,Coffee Retailers,Ground Floor,Regular,12,0.0975043504844653,0.1624956495155347,615.0233991206109
"Prada, Oliveras and Plana",Truck,Baró de Viver,2022-02-13 08:49:13,76.76,0.59,D9,False,08030,Coffee Retailers,Ground Floor,Regular,8,0.07727712280591345,0.33272287719408655,610.0353154717013
Roselló-Puerta,Van,Zona Franca,2022-05-06 19:30:23,50.7,0.59,D9,False,08027,Cafe/Restaurant,Street level,Regular,5,0.10694254361870914,0.3030574563812909,381.4607121182238
"Merino, Ruiz and Vaquero",Combi,Zona Franca,2022-03-12 19:32:47,66.75,0.57,D9,False,08003,Cafe/Restaurant,Street level,Regular,7,0.40078032987718515,0.0292196701228149,343.9378763776186
"Merino, Ruiz and Vaquero",Combi,Zona Franca,2022-02-04 08:11:46,74.57,0.9,D9,False,08003,Cafe/Restaurant,Street level,Regular,8,0.08432539238292718,0.015674607617072803,471.81461157021675
"Merino, Ruiz and Vaquero",Combi,Baró de Viver,2022-03-11 11:38:26,97.97,0.68,D9,False,08003,Cafe/Restaurant,Street level,Regular,8,0.0004887774468755523,0.3195112225531244,262.0541732805033
Camps-Izaguirre,Van,Baró de Viver,2022-03-11 19:07:19,55.46,0.57,D9,False,08008,Cafe/Restaurant,Street level,Regular,11,0.2417296850089368,0.18827031499106325,603.6322893417414
Camps-Izaguirre,Truck,Zona Franca,2022-05-07 09:21:18,17.1,0.87,D9,False,08008,Cafe/Restaurant,Street level,Regular,2,0.1082629135545915,0.021737086445408504,276.28604282116527
Reyes Inc,Combi,Zona Franca,2022-04-12 20:28:19,97.89,0.83,D9,False,08012,Cafe/Restaurant,Street level,Regular,15,0.10699746925697756,0.06300253074302248,454.4099062927529
Reyes Inc,Van,Zona Franca,2022-03-30 17:36:02,106.69,0.59,D9,False,08012,Cafe/Restaurant,Street level,Regular,10,0.002460983975837149,0.40753901602416287,570.8286899484349
Reyes Inc,Combi,Baró de Viver,2022-05-12 14:35:21,34.7,0.68,D9,False,08012,Cafe/Restaurant,Street level,Regular,6,0.22218826043608852,0.09781173956391143,293.13739611579473
Reyes Inc,Truck,Baró de Viver,2022-02-22 17:38:05,80.24,0.46,D9,False,08012,Cafe/Restaurant,Street level,Regular,8,0.47863210713670606,0.06136789286329397,420.81286585648115
